"Date and Time Run 1","Time (s) Run 1","Position (m) Run 1","Velocity (m/s) Run 1","Acceleration (m/s²) Run 1","Date and Time Run 2","Time (s) Run 2","Position (m) Run 2","Velocity (m/s) Run 2","Acceleration (m/s²) Run 2","Date and Time Run 3","Time (s) Run 3","Position (m) Run 3","Velocity (m/s) Run 3","Acceleration (m/s²) Run 3"
,,,,,,,,,,05/06/2022 02:37:01 pm,9.550,0.51,-0.24,-2.05
,,,,,,,,,,05/06/2022 02:37:01 pm,9.560,0.50,-0.30,-1.64
,,,,,,,,,,05/06/2022 02:37:01 pm,9.570,0.50,-0.30,0.60
,,,,,,,,,,05/06/2022 02:37:01 pm,9.580,0.50,-0.25,1.62
,,,,,,,,,,05/06/2022 02:37:01 pm,9.590,0.49,-0.25,1.03
,,,,,,,,,,05/06/2022 02:37:01 pm,9.600,0.49,-0.25,0.46
,,,,,,,,,,05/06/2022 02:37:01 pm,9.610,0.49,-0.24,0.57
,,,,,,,,,,05/06/2022 02:37:01 pm,9.620,0.49,-0.23,0.57
,,,,,,,,,,05/06/2022 02:37:01 pm,9.630,0.48,-0.23,0.60
,,,,,,,,,,05/06/2022 02:37:01 pm,9.640,0.48,-0.23,0.78
,,,,,,,,,,05/06/2022 02:37:01 pm,9.650,0.48,-0.21,1.04
,,,,,,,,,,05/06/2022 02:37:01 pm,9.660,0.48,-0.20,1.15
,,,,,,,,,,05/06/2022 02:37:01 pm,9.670,0.48,-0.19,1.14
,,,,,,,,,,05/06/2022 02:37:01 pm,9.680,0.47,-0.18,1.18
,,,,,,,,,,05/06/2022 02:37:01 pm,9.690,0.47,-0.17,1.28
,,,,,,,,,,05/06/2022 02:37:01 pm,9.700,0.47,-0.15,1.38
,,,,,,,,,,05/06/2022 02:37:01 pm,9.710,0.47,-0.14,1.44
,,,,,,,,,,05/06/2022 02:37:01 pm,9.720,0.47,-0.13,1.43
,,,,,,,,,,05/06/2022 02:37:01 pm,9.730,0.47,-0.11,1.47
,,,,,,,,,,05/06/2022 02:37:01 pm,9.740,0.47,-0.10,1.57
,,,,,,,,,,05/06/2022 02:37:01 pm,9.750,0.47,-0.08,1.63
,,,,,,,,,,05/06/2022 02:37:01 pm,9.760,0.46,-0.06,1.58
,,,,,,,,,,05/06/2022 02:37:01 pm,9.770,0.46,-0.05,1.52
,,,,,,,,,,05/06/2022 02:37:01 pm,9.780,0.46,-0.03,1.61
,,,,,,,,,,05/06/2022 02:37:01 pm,9.790,0.46,-0.02,1.77
,,,,,,,,,,05/06/2022 02:37:01 pm,9.800,0.46,0.00,1.79
,,,,,,,,,,05/06/2022 02:37:01 pm,9.810,0.46,0.02,1.64
,,,,,,,,,,05/06/2022 02:37:01 pm,9.820,0.46,0.04,1.52
,,,,,,,,,,05/06/2022 02:37:01 pm,9.830,0.46,0.05,1.60
,,,,,,,,,,05/06/2022 02:37:01 pm,9.840,0.46,0.07,1.77
,,,,,,,,,,05/06/2022 02:37:01 pm,9.850,0.47,0.09,1.79
,,,,,,,,,,05/06/2022 02:37:01 pm,9.860,0.47,0.10,1.60
,,,,,,,,,,05/06/2022 02:37:01 pm,9.870,0.47,0.12,1.39
,,,,,,,,,,05/06/2022 02:37:01 pm,9.880,0.47,0.13,1.33
,,,,,,,,,,05/06/2022 02:37:01 pm,9.890,0.47,0.14,1.38
,,,,,,,,,,05/06/2022 02:37:01 pm,9.900,0.47,0.16,1.40
,,,,,,,,,,05/06/2022 02:37:01 pm,9.910,0.47,0.17,1.30
,,,,,,,,,,05/06/2022 02:37:01 pm,9.920,0.47,0.18,1.21
,,,,,,,,,,05/06/2022 02:37:01 pm,9.930,0.48,0.20,1.11
,,,,,,,,,,05/06/2022 02:37:01 pm,9.940,0.48,0.21,1.02
,,,,,,,,,,05/06/2022 02:37:01 pm,9.950,0.48,0.22,0.87
,,,,,,,,,,05/06/2022 02:37:01 pm,9.960,0.48,0.23,0.77
,,,,,,,,,,05/06/2022 02:37:01 pm,9.970,0.49,0.23,0.73
,,,,,,,,,,05/06/2022 02:37:01 pm,9.980,0.49,0.24,0.64
,,,,,,,,,,05/06/2022 02:37:01 pm,9.990,0.49,0.25,0.51
,,,,,,,,,,05/06/2022 02:37:02 pm,10.000,0.49,0.25,0.27
,,,,,,,,,,05/06/2022 02:37:02 pm,10.010,0.50,0.25,0.01
,,,,,,,,,,05/06/2022 02:37:02 pm,10.020,0.50,0.25,-0.10
,,,,,,,,,,05/06/2022 02:37:02 pm,10.030,0.50,0.25,0.26
,,,,,,,,,,05/06/2022 02:37:02 pm,10.040,0.50,0.25,0.56
,,,,,,,,,,05/06/2022 02:37:02 pm,10.050,0.51,0.27,-0.06
,,,,,,,,,,05/06/2022 02:37:02 pm,10.060,0.51,0.26,-0.41
,,,,,,,,,,05/06/2022 02:37:02 pm,10.070,0.51,0.23,0.17
,,,,,,,,,,05/06/2022 02:37:02 pm,10.080,0.51,0.26,0.52
,,,,,,,,,,05/06/2022 02:37:02 pm,10.090,0.51,0.28,-0.66
,,,,,,,,,,05/06/2022 02:37:02 pm,10.100,0.52,0.25,-2.29
,,,,,,,,,,05/06/2022 02:37:02 pm,10.110,0.52,0.21,-1.74
,,,,,,,,,,05/06/2022 02:37:02 pm,10.120,0.52,0.19,-0.50
,,,,,,,,,,05/06/2022 02:37:02 pm,10.130,0.53,0.22,-0.25
,,,,,,,,,,05/06/2022 02:37:02 pm,10.140,0.53,0.20,-0.82
,,,,,,,,,,05/06/2022 02:37:02 pm,10.150,0.53,0.19,-1.12
,,,,,,,,,,05/06/2022 02:37:02 pm,10.160,0.53,0.18,-0.92
,,,,,,,,,,05/06/2022 02:37:02 pm,10.170,0.53,0.17,-1.17
,,,,,,,,,,05/06/2022 02:37:02 pm,10.180,0.53,0.16,-1.32
,,,,,,,,,,05/06/2022 02:37:02 pm,10.190,0.54,0.14,-1.39
,,,,,,,,,,05/06/2022 02:37:02 pm,10.200,0.54,0.14,-1.60
,,,,,,,,,,05/06/2022 02:37:02 pm,10.210,0.54,0.11,-2.17
,,,,,,,,,,05/06/2022 02:37:02 pm,10.220,0.54,0.09,-2.23
,,,,,,,,,,05/06/2022 02:37:02 pm,10.230,0.54,0.06,-0.77
,,,,,,,,,,05/06/2022 02:37:02 pm,10.240,0.54,0.06,0.83
,,,,,,,,,,05/06/2022 02:37:02 pm,10.250,0.54,0.10,0.45
,,,,,,,,,,05/06/2022 02:37:02 pm,10.260,0.54,0.10,-2.51
,,,,,,,,,,05/06/2022 02:37:02 pm,10.270,0.54,0.04,-5.26
,,,,,,,,,,05/06/2022 02:37:02 pm,10.280,0.54,-0.04,-4.93
,,,,,,,,,,05/06/2022 02:37:02 pm,10.290,0.54,-0.08,-2.39
,,,,,,,,,,05/06/2022 02:37:02 pm,10.300,0.54,-0.07,0.01
,,,,,,,,,,05/06/2022 02:37:02 pm,10.310,0.54,-0.06,0.44
,,,,,,,,,,05/06/2022 02:37:02 pm,10.320,0.54,-0.05,-0.55
,,,,,,,,,,05/06/2022 02:37:02 pm,10.330,0.54,-0.07,-1.70
,,,,,,,,,,05/06/2022 02:37:02 pm,10.340,0.54,-0.10,-2.23
,,,,,,,,,,05/06/2022 02:37:02 pm,10.350,0.54,-0.12,-2.06
,,,,,,,,,,05/06/2022 02:37:02 pm,10.360,0.54,-0.14,-1.73
,,,,,,,,,,05/06/2022 02:37:02 pm,10.370,0.53,-0.16,-1.34
,,,,,,,,,,05/06/2022 02:37:02 pm,10.380,0.53,-0.17,-0.97
,,,,,,,,,,05/06/2022 02:37:02 pm,10.390,0.53,-0.17,-0.82
,,,,,,,,,,05/06/2022 02:37:02 pm,10.400,0.53,-0.18,-1.12
,,,,,,,,,,05/06/2022 02:37:02 pm,10.410,0.53,-0.20,-1.36
,,,,,,,,,,05/06/2022 02:37:02 pm,10.420,0.53,-0.21,-1.26
,,,,,,,,,,05/06/2022 02:37:02 pm,10.430,0.52,-0.22,-0.84
,,,,,,,,,,05/06/2022 02:37:02 pm,10.440,0.52,-0.23,-0.84
,,,,,,,,,,05/06/2022 02:37:02 pm,10.450,0.52,-0.23,
,,,,,,,,,,05/06/2022 02:37:02 pm,10.460,0.52,-0.25,
,,,,,,,,,,05/06/2022 02:37:02 pm,10.470,0.51,,
